arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in	stratum
decoy	CWCLCJUWNJYVCD-UHFFFAOYSA-N	CC(C)CC1NC(=O)C(C(C)C)NC(=O)CC(C)COC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)OC1=O	coadd	CHEMBL2002215	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	638.85	2.823	3	8	160.21	7	45	103	1	0.818	0	1	0		druglike
decoy	YAVMDSYMZGJNES-UHFFFAOYSA-N	O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc2C=C4)C=C3)cc1	chembl_phase1	CHEMBL1207607	CC BY-SA 3.0	2026-09-25	935.01	8.31	6	10	274.84	8	64	94	9	0.0	0	3	0		druglike
decoy	QEHAAELBCKBEBS-MPQUPPDSSA-N	CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCO)CC1	ippidb	2391	Institut Pasteur, no licence stated, academic-open	2026-09-25	651.68	7.313	1	5	68.61	7	45	89	5	0.444	0	2	0		druglike
decoy	VIQCGTZFEYDQMR-UHFFFAOYSA-N	CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	chembl_approved	CHEMBL1200854	CC BY-SA 3.0	2026-09-25	591.78	8.0	0	6	36.02	15	41	85	4	0.594	0	2	0		druglike
decoy	DDSNPBUEIWBYGY-UCGGBYDDSA-N	COc1ccccc1N1CCN(C(=O)[C@]2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)C2)[C@H](C(=O)NCCO)C1	ippidb	459	Institut Pasteur, no licence stated, academic-open	2026-09-25	723.67	4.008	2	8	124.54	9	51	86	5	0.412	0	1	0		druglike
decoy	AKLMFDDQCHURPW-ISIOAQNYSA-N	CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12	coadd	CHEMBL4578517	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	558.56	0.137	6	10	193.73	5	40	71	5	0.481	0	2	0		druglike
decoy	OYQCZLSTAXXMNL-SSEXGKCCSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)cc2)cc1[N+](=O)[O-]	ippidb	1073	Institut Pasteur, no licence stated, academic-open	2026-09-25	770.9	6.579	2	10	128.13	15	53	94	5	0.324	0	2	0		druglike
decoy	MLYYVTUWGNIJIB-UHFFFAOYSA-M	Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1	coadd	CHEMBL4526291	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	453.51	-1.971	1	12	158.92	7	29	42	4	0.429	0	1	0		druglike
decoy	WRYIIOKOQSICTB-UHFFFAOYSA-N	CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	chembl_approved	CHEMBL5314588	CC BY-SA 3.0	2026-09-25	432.26	7.476	0	0	0.0	11	27	44	0	1.0	0	1	0		druglike
decoy	QHDLYNFVNBCOFT-LBPRGKRZSA-N	N[C@@H](Cc1cc(I)c(-c2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	ippidb	1916	Institut Pasteur, no licence stated, academic-open	2026-09-25	760.87	4.432	3	3	83.55	4	23	34	2	0.133	0	1	0		druglike
decoy	GJJVAFUKOBZPCB-ZGRPYONQSA-N	CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1(C)CCc2cc(O)ccc2O1	chembl_phase3	CHEMBL120643	CC BY-SA 3.0	2026-09-25	382.59	7.675	1	2	29.46	9	28	66	2	0.538	0	1	0		druglike
decoy	MBBZMMPHUWSWHV-BDVNFPICSA-N	CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	chembl_approved	CHEMBL1200570	CC BY-SA 3.0	2026-09-25	195.21	-3.358	6	6	113.18	6	13	30	0	1.0	0	1	0		druglike
decoy	TXCIYDFKXAEUNM-UUWRZZSWSA-N	CN(C)CC[C@H](CSc1cccc(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F	ippidb	999	Institut Pasteur, no licence stated, academic-open	2026-09-25	963.01	9.092	2	11	127.84	16	63	111	7	0.364	0	3	0		druglike
decoy	YAAQYJCOIFNMKX-RSTNYOGXSA-N	CC(C)OC(=O)[C@H](C)N[P@+]([O-])(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1OC(=O)C(C)C)Oc1ccccc1	chembl_phase1	CHEMBL3120793	CC BY-SA 3.0	2026-09-25	644.62	1.811	3	14	215.61	12	45	82	4	0.483	0	2	0		druglike
decoy	RWYWCCRFKVBJBT-UHFFFAOYSA-N	Nc1nnc(-c2nc(C3CCCCC3)n(-c3c(CC(=O)Nc4cccc(F)c4)ccc(Cl)c3F)c2-c2ccc(F)c(Cl)c2)o1	ippidb	127	Institut Pasteur, no licence stated, academic-open	2026-09-25	641.48	8.125	2	6	111.86	7	44	69	6	0.226	0	2	0		druglike
decoy	RNBGYGVWRKECFJ-VRPWFDPXSA-N	O=P(O)(O)OC[C@H]1OC(O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O	chembl_phase2	CHEMBL2111113	CC BY-SA 3.0	2026-09-25	340.11	-2.986	7	8	203.44	6	20	34	1	1.0	0	1	0		druglike
decoy	DSLZVSRJTYRBFB-DUHBMQHGSA-N	O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O	chembl_approved	CHEMBL2355839	CC BY-SA 3.0	2026-09-25	210.14	-3.401	6	6	155.52	5	14	24	0	0.667	0	1	0		druglike
decoy	GYVUGWTVTJMFLI-UHFFFAOYSA-N	c1ccc(Nc2nccs2)nc1	coadd	CHEMBL4537520	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	177.23	2.282	1	4	37.81	2	12	19	2	0.0	0	0	0		druglike
decoy	GAOZTHIDHYLHMS-GDMSFIFLSA-M	CC[C@@]1([C@H]2O[C@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@H]2C)CC[C@H]([C@@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@H](C)[C@H](OC)[C@@H](C)C(=O)[O-])O3)O2)O1	chembl_approved	CHEMBL5314365	CC BY-SA 3.0	2026-09-25	669.87	2.938	3	11	156.2	10	47	108	5	0.972	0	2	0		druglike
decoy	MLFKVJCWGUZWNV-REOHCLBHSA-N	N[C@@H](CN(O)N=O)C(=O)O	chembl_phase2	CHEMBL452715	CC BY-SA 3.0	2026-09-25	149.11	-1.229	3	5	116.22	4	10	17	0	0.667	0	0	0		druglike
decoy	YWKJNRNSJKEFMK-PQFQYKRASA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCCC4)CS[C@H]12)c1csc(N)n1	chembl_phase2	CHEMBL1631107	CC BY-SA 3.0	2026-09-25	528.62	-0.654	2	10	153.92	7	36	60	5	0.391	0	1	0		druglike
decoy	GHOKWGTUZJEAQD-ZETCQYMHSA-M	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]	chembl_phase2	CHEMBL1901349	CC BY-SA 3.0	2026-09-25	218.23	-2.378	3	5	109.69	6	15	31	0	0.778	0	0	0		druglike
decoy	BODYFEUFKHPRCK-ZCZMVWJSSA-N	CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O	chembl_approved	CHEMBL4297513	CC BY-SA 3.0	2026-09-25	730.05	8.618	2	7	125.38	8	53	120	7	0.773	0	2	0	chembl_approved:CHEMBL4298168	druglike
decoy	RKSMVPNZHBRNNS-UHFFFAOYSA-N	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1	chembl_phase3	CHEMBL83626	CC BY-SA 3.0	2026-09-25	616.93	9.973	2	6	83.83	8	42	94	2	0.6	0	2	0		druglike
decoy	IVBHGBMCVLDMKU-GXNBUGAJSA-M	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O	chembl_approved	CHEMBL1200820	CC BY-SA 3.0	2026-09-25	516.56	-1.575	2	8	159.26	6	36	62	4	0.478	0	1	0	coadd:CHEMBL1200820	druglike
decoy	KJNNWYBAOPXVJY-UHFFFAOYSA-N	CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1	chembl_phase3	CHEMBL3989929	CC BY-SA 3.0	2026-09-25	532.13	8.438	0	4	39.52	14	38	76	4	0.344	0	2	0		druglike
decoy	PENDGIOBPJLVBT-AMXFZXBBSA-N	CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C	chembl_phase3	CHEMBL3989904	CC BY-SA 3.0	2026-09-25	765.95	5.11	2	12	162.82	8	55	114	5	0.643	0	3	0		druglike
decoy	IXXFZUPTQVDPPK-ZAWHAJPISA-N	CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C	chembl_phase3	CHEMBL1232510	CC BY-SA 3.0	2026-09-25	845.02	4.604	2	14	197.87	11	60	125	5	0.721	0	2	0		druglike
decoy	FMAONFVXGQBHSS-MSEJLTFDSA-N	C[C@@H](c1ccccc1-c1ccc(Cl)cc1)N1CCC(N2CCc3c(ncnc3NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)C2)CC1	ippidb	485	Institut Pasteur, no licence stated, academic-open	2026-09-25	984.63	8.77	2	12	137.07	16	66	119	8	0.404	0	3	0		druglike
decoy	XLWJWCMQMBVNSG-LZDHLTRGSA-N	NC(=O)c1ncc(N2CCCCC2)nc1Nc1ccc(C2CCN(C[C@H]3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)cc1	chembl_phase2	CHEMBL5435454	CC BY-SA 3.0	2026-09-25	719.85	3.417	3	11	174.17	9	53	98	8	0.462	0	2	0		druglike
decoy	XYVNSHQRVUPHSK-VPOMQUIYSA-N	CC(C)(CO)[C@H](O)C(=O)NCc1cn(C[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)nn1	coadd	CHEMBL4570347	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	453.46	-3.268	6	11	210.87	8	32	59	3	0.611	0	2	0		druglike
decoy	HHJUWIANJFBDHT-ZVTSDNJWSA-N	CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	chembl_approved	CHEMBL238071	CC BY-SA 3.0	2026-09-25	753.94	2.732	5	10	164.82	6	55	110	9	0.581	0	1	0	chembl_approved:CHEMBL3989543;coadd:CHEMBL3989543	druglike
decoy	HBAYEVATSBINBX-UHFFFAOYSA-N	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=S)Nc1ccc(N=C=S)cc1	chembl_phase1	CHEMBL5095413	CC BY-SA 3.0	2026-09-25	752.96	3.684	7	11	216.24	26	51	103	1	0.606	0	3	0		druglike
decoy	SIIGKCBSQKWSLM-RNPBXGGWSA-N	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)(S)O[C@@H]3[C@H](O)[C@@H](CO[P@@](=O)(S)O[C@H]2[C@H]1F)O[C@H]3n1cc(F)c2c(=O)nc[nH]c21	chembl_phase2	CHEMBL6067966	CC BY-SA 3.0	2026-09-25	710.53	1.673	5	15	230.05	2	45	67	7	0.476	0	2	0		druglike
decoy	BDBMLMBYCXNVMC-UHFFFAOYSA-M	CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21	chembl_approved	CHEMBL1646	CC BY-SA 3.0	2026-09-25	751.99	8.37	0	7	120.65	14	53	100	6	0.326	0	2	0		druglike
decoy	UYKNWWODISPUHU-UHFFFAOYSA-N	CN1CCN(CCCNc2ncnc3c2cnn3-c2ccc(OCCCc3sc(N4CCc5cccc(C(=O)Nc6nc7ccccc7s6)c5C4)nc3C(=O)O)cc2)CC1	ippidb	265	Institut Pasteur, no licence stated, academic-open	2026-09-25	844.04	6.456	3	14	166.76	15	60	105	9	0.326	0	3	0		druglike
decoy	JGDXFQORBMPJGR-YUMQZZPRSA-N	C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O	chembl_phase2	CHEMBL3247378	CC BY-SA 3.0	2026-09-25	411.31	-1.152	5	6	158.82	11	23	45	0	0.667	0	0	0		druglike
decoy	NVHRBQOZEMFKLD-CUYJMHBOSA-N	C#CCN(c1ccc(C(=O)N[C@@H](CCC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O)cc1)[C@H]1CCc2cc3nc(CO)[nH]c(=O)c3cc21	chembl_phase2	CHEMBL4594449	CC BY-SA 3.0	2026-09-25	647.64	0.94	7	9	239.32	15	47	80	4	0.344	0	2	0		druglike
decoy	BVAZQCUMNICBAQ-PZHYSIFUSA-N	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C	chembl_approved	CHEMBL3039514	CC BY-SA 3.0	2026-09-25	882.03	8.116	4	9	188.8	11	65	120	9	0.388	0	2	0		druglike
decoy	FPPNZSSZRUTDAP-UWFZAAFLSA-L	CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]	chembl_approved	CHEMBL606260	CC BY-SA 3.0	2026-09-25	376.39	-2.183	1	7	129.67	5	26	42	3	0.412	0	0	0		druglike
decoy	DGMJZELBSFOPHH-KVTDHHQDSA-N	O=[N+]([O-])OC[C@@H](O[N+](=O)[O-])[C@@H](O[N+](=O)[O-])[C@H](O[N+](=O)[O-])[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-]	chembl_phase2	CHEMBL2104740	CC BY-SA 3.0	2026-09-25	452.15	-2.289	0	18	314.22	17	30	38	0	1.0	0	1	0		druglike
decoy	FIFOMEJSIJQOII-WJOKGBTCSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC(=Cc4ccc(C(F)(F)F)cc4)CC3)cc2)cc1[N+](=O)[O-]	ippidb	107	Institut Pasteur, no licence stated, academic-open	2026-09-25	767.9	7.941	2	9	124.89	14	53	93	5	0.289	0	2	0		druglike
decoy	HHFIATHHSBFCBY-UHFFFAOYSA-N	CNC(=O)CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	chembl_phase2	CHEMBL2105024	CC BY-SA 3.0	2026-09-25	670.97	1.633	4	4	124.6	5	24	36	1	0.231	0	1	0		druglike
decoy	MBBCVAKAJPKAKM-UHFFFAOYSA-N	O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1	chembl_approved	CHEMBL354541	CC BY-SA 3.0	2026-09-25	693.73	8.382	2	3	61.44	10	50	87	6	0.333	0	2	0	chembl_approved:CHEMBL2105662	druglike
decoy	AXFGWXLCWCNPHP-UHFFFAOYSA-N	COCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCOC)CC(=O)O)CC(=O)O	chembl_phase2	CHEMBL1615772	CC BY-SA 3.0	2026-09-25	507.54	-3.329	5	10	198.28	22	35	72	0	0.75	0	1	0		druglike
decoy	GBEWNNRCXVTBHZ-LQJZCPKCSA-N	CCOc1cc(C(F)(F)F)ccc1C1=N[C@@H](c2ccc(Cl)cc2)[C@H](c2ccc(Cl)cc2)N1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	ippidb	1573	Institut Pasteur, no licence stated, academic-open	2026-09-25	722.6	9.056	1	4	82.93	6	50	82	7	0.27	0	2	0		druglike
decoy	PYARBFPEJRKODC-LNRXMEIDSA-N	CC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC(=O)C(C)C)CCCCNC(=O)[C@@H](c2ccccc2)NC1=O	ippidb	2100	Institut Pasteur, no licence stated, academic-open	2026-09-25	572.71	-0.072	8	6	207.4	8	41	85	2	0.571	0	2	0		druglike
decoy	AGOYDEPGAOXOCK-KCBOHYOISA-N	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	chembl_approved	CHEMBL1741	CC BY-SA 3.0	2026-09-25	747.96	2.44	4	14	182.91	8	52	121	3	0.947	0	2	0	coadd:CHEMBL1741	druglike
decoy	GZSOSUNBTXMUFQ-YFAPSIMESA-N	COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O	chembl_approved	CHEMBL231884	CC BY-SA 3.0	2026-09-25	608.55	-1.09	8	15	238.2	7	43	75	5	0.464	0	3	0		druglike
decoy	LLEQODVGXLRWQQ-MGBGTMOVSA-N	CCC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F	ippidb	801	Institut Pasteur, no licence stated, academic-open	2026-09-25	899.53	9.287	2	10	124.6	15	60	106	7	0.349	0	2	0		druglike
decoy	BKNJRWQHBQLPAQ-UHFFFAOYSA-N	c1ccc2c[n+](CCCCCCCCCCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1	chembl_phase2	CHEMBL2106247	CC BY-SA 3.0	2026-09-25	482.76	8.73	0	0	7.76	17	36	82	4	0.471	0	1	0	chembl_phase2:CHEMBL2110836	druglike
decoy	SXPGTYZKMYKKJU-FZNHDDJXSA-N	O=S(=O)(Nc1nnc2n1CCN([C@@H]1CCCN(Cc3ccccc3-c3ccc(Cl)cc3)CC1)C2)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1	ippidb	1453	Institut Pasteur, no licence stated, academic-open	2026-09-25	973.61	7.858	2	12	142.0	16	65	117	8	0.422	0	3	0		druglike
decoy	FQUNFJULCYSSOP-UHFFFAOYSA-N	CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1	chembl_phase2	CHEMBL2104957	CC BY-SA 3.0	2026-09-25	658.89	9.584	2	6	101.88	8	49	99	6	0.415	0	2	0		druglike
decoy	GKKQUCTYPNTJAE-PSXMRANNSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1C#N	ippidb	590	Institut Pasteur, no licence stated, academic-open	2026-09-25	821.52	8.017	2	10	117.49	15	57	106	7	0.341	0	2	0		druglike
decoy	DRVZFWZGQKGHQO-UHFFFAOYSA-N	CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1	chembl_phase2	CHEMBL2107661	CC BY-SA 3.0	2026-09-25	537.83	9.313	0	4	38.77	11	39	94	4	0.743	0	2	0		druglike
decoy	FGBGXESDYFKUFX-UHFFFAOYSA-N	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OCC(=O)O)c(C(C)(C)C)c1	chembl_phase2	CHEMBL2104958	CC BY-SA 3.0	2026-09-25	574.89	9.666	2	5	66.76	7	39	89	2	0.606	0	2	0		druglike
decoy	ARWJIYMQTWOIHU-DIPNUNPCSA-N	CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc4c(NS(=O)(=O)c5ccc(N[C@H](CCN6CCOCC6)CSc6ccccc6)c([N+](=O)[O-])c5)ncnc4c3)CC2)C1	ippidb	662	Institut Pasteur, no licence stated, academic-open	2026-09-25	911.59	9.073	2	12	146.07	16	63	118	8	0.404	0	3	0		druglike
decoy	YNSIUGHLISOIRQ-XGNYHKEJSA-N	CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(=O)CN(C)C)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	chembl_phase2	CHEMBL3990612	CC BY-SA 3.0	2026-09-25	854.06	3.533	3	13	157.34	9	62	125	9	0.604	0	2	0		druglike
decoy	VQHSOMBJVWLPSR-JVCRWLNRSA-N	OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO	chembl_approved	CHEMBL1661	CC BY-SA 3.0	2026-09-25	344.31	-5.761	9	11	200.53	8	23	47	1	1.0	0	2	0		druglike
decoy	SIIGKCBSQKWSLM-RNPBXGGWSA-L	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)([S-])O[C@@H]3[C@H](O)[C@@H](CO[P@@](=O)([S-])O[C@H]2[C@H]1F)O[C@H]3n1cc(F)c2c(=O)nc[nH]c21	chembl_phase1	CHEMBL6068419	CC BY-SA 3.0	2026-09-25	708.51	0.907	3	17	230.05	2	45	65	7	0.476	0	2	0		druglike
decoy	DYAIAHUQIPBDIP-AXAPSJFSSA-L	O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12	chembl_approved	CHEMBL1201005	CC BY-SA 3.0	2026-09-25	540.56	-2.595	2	13	210.57	9	35	51	4	0.333	0	2	0		druglike
decoy	DJWYOLJPSHDSAL-ROUUACIJSA-N	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO	chembl_phase3	CHEMBL2104786	CC BY-SA 3.0	2026-09-25	554.73	-1.628	8	10	197.32	19	36	78	0	0.818	0	2	0		druglike
decoy	HPLNQCPCUACXLM-PGUFJCEWSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-]	chembl_phase1	CHEMBL376408	CC BY-SA 3.0	2026-09-25	813.45	7.881	2	10	128.13	16	56	101	6	0.262	0	2	0	ippidb:1799	druglike
decoy	KASDHRXLYQOAKZ-XDSKOBMDSA-N	CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	chembl_approved	CHEMBL1200686	CC BY-SA 3.0	2026-09-25	810.47	5.719	2	11	158.13	6	56	124	4	0.814	0	3	0		druglike
decoy	RMCNETIHECSPMZ-ZXFHETKHSA-N	O[C@@H]1[C@H](O)CNC[C@@H]1O	coadd	CHEMBL4586156	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	133.15	-2.328	4	4	72.72	0	9	20	1	1.0	0	0	0		druglike
decoy	HBZAZSCNDMDWEU-GNZRQIOVSA-N	CCCCCCN(CCOc1ccc(CCCCNC(=N)NC(=O)c2nc(Cl)c(N)nc2N)cc1)C[C@H](O)C(O)[C@H](O)[C@H](O)CO	chembl_phase2	CHEMBL5095031	CC BY-SA 3.0	2026-09-25	669.22	0.268	10	13	256.42	21	46	95	2	0.6	0	3	0		druglike
decoy	HCCFUFNFJIUPHS-MZYBJUSBSA-O	C[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c4csc(N)n4)[C@H]3[S+]([O-])C2)cc1	chembl_phase2	CHEMBL2105810	CC BY-SA 3.0	2026-09-25	609.69	-0.32	4	11	211.45	10	40	65	4	0.348	0	2	0	chembl_phase2:CHEMBL2110741	druglike
decoy	HFZITXBUTWITPT-YWVKMMECSA-N	Cn1cc[n+](C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1	chembl_approved	CHEMBL4458276	CC BY-SA 3.0	2026-09-25	314.32	-3.428	0	6	116.28	3	21	35	3	0.636	0	0	0		druglike
decoy	RQLDKUSQKQMFCN-AEXVNIBOSA-N	CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](OC(N)=O)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O	chembl_phase2	CHEMBL2104642	CC BY-SA 3.0	2026-09-25	585.56	-7.336	13	16	325.01	9	40	79	3	0.905	0	3	0		druglike
