arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in
screen	FPQIBCPWXJSFOQ-ILNPBIMBSA-N	Cn1ccc2c([C@@H](c3cn(C45CC(C4)C5)nn3)N(C(=O)OCOP(=O)(O)O)c3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)cccc2c1=O	chembl_phase2	CHEMBL6067963	CC BY-SA 3.0	2026-09-25	747.15	5.97	3	10	197.72	10	52	88	8	0.371	0	2	0	
screen	LCHMHYPWGWYXEL-ZYADHFCISA-N	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3cc(-c4ccc5[nH]c([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc3c2)c[nH]1)C(C)C	chembl_phase2	CHEMBL3121849	CC BY-SA 3.0	2026-09-25	762.91	6.861	4	8	174.64	10	56	106	7	0.429	0	2	0	chembl_phase2:CHEMBL3545312
screen	HJJDBAOLQAWBMH-YCRCPZNHSA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1	chembl_approved	CHEMBL1201224	CC BY-SA 3.0	2026-09-25	511.57	-0.87	3	13	190.81	8	33	50	4	0.375	0	2	0	chembl_approved:CHEMBL3183193
screen	CFKMVGJGLGKFKI-UHFFFAOYSA-N	Cc1cc(O)ccc1Cl	chembl_phase2	CHEMBL1230222	CC BY-SA 3.0	2026-09-25	142.58	2.354	1	1	20.23	0	9	16	1	0.143	0	0	1	
screen	UCKYOOZPSJFJIZ-XVKVHKPRSA-N	O=C1NC(O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	chembl_phase2	CHEMBL2311128	CC BY-SA 3.0	2026-09-25	248.24	-2.841	5	6	122.49	2	17	33	2	0.889	0	0	0	
screen	JORVRJNILJXMMG-OLNQLETPSA-N	Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1	chembl_phase2	CHEMBL206031	CC BY-SA 3.0	2026-09-25	703.84	3.866	2	12	154.98	14	48	89	6	0.515	0	2	0	
screen	FYXHWMQPCJOJCH-GMAHTHKFSA-N	CCCCOC(=O)N1CCN(C(=O)[C@H](CP(=O)(O)O)NC(=O)c2cc(N3CC[C@H](OC)C3)nc(-c3ccccc3)n2)CC1	chembl_phase3	CHEMBL4297589	CC BY-SA 3.0	2026-09-25	618.63	1.726	3	9	174.73	11	43	82	4	0.536	0	1	0	
screen	IVBHGBMCVLDMKU-GXNBUGAJSA-M	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O	chembl_approved	CHEMBL1200820	CC BY-SA 3.0	2026-09-25	516.56	-1.575	2	8	159.26	6	36	62	4	0.478	0	1	0	
screen	ZLNYUCXXSDDIFU-UHFFFAOYSA-N	CC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1	chembl_phase2	CHEMBL3544947	CC BY-SA 3.0	2026-09-25	682.53	6.941	1	4	75.87	8	45	80	4	0.548	0	2	0	
screen	MQTOSJVFKKJCRP-BICOPXKESA-N	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O	chembl_approved	CHEMBL529	CC BY-SA 3.0	2026-09-25	749.0	1.901	5	14	180.08	7	52	124	3	0.974	0	2	0	chembl_phase2:CHEMBL1200502
screen	RKSMVPNZHBRNNS-UHFFFAOYSA-N	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1	chembl_phase3	CHEMBL83626	CC BY-SA 3.0	2026-09-25	616.93	9.973	2	6	83.83	8	42	94	2	0.6	0	2	0	
screen	QNRRHYPPQFELSF-CNYIRLTGSA-N	CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O)[C@H](O)CO	chembl_phase2	CHEMBL466246	CC BY-SA 3.0	2026-09-25	346.34	-2.922	7	7	187.22	7	24	46	1	0.615	0	1	0	
screen	WKWHOLCUESSZIQ-UHFFFAOYSA-K	CC(/C=C/C=C1/N(CCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)C)=C\C=C\C1=[N+](CCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)C	chembl_phase2	CHEMBL3989688	CC BY-SA 3.0	2026-09-25	767.9	2.702	0	13	235.05	12	50	85	4	0.344	0	2	0	
screen	GUTXTARXLVFHDK-UHFFFAOYSA-N	CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	chembl_approved	CHEMBL1200986	CC BY-SA 3.0	2026-09-25	530.12	8.117	0	4	46.61	15	37	78	3	0.548	0	2	0	
screen	RPDFDSQFBCJTDY-GAQXSTBRSA-N	CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1	chembl_phase2	CHEMBL1178725	CC BY-SA 3.0	2026-09-25	620.69	8.226	0	2	29.54	9	43	88	7	0.486	0	2	0	chembl_phase2:CHEMBL2105831
screen	MHFMTUBUVQZIRE-WINRQGAFSA-N	C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](CC(=O)N1CCCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1	chembl_phase2	CHEMBL2105750	CC BY-SA 3.0	2026-09-25	799.99	4.993	2	9	164.31	13	57	110	7	0.512	0	1	0	
screen	QJJXYPPXXYFBGM-LFZNUXCKSA-N	C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	chembl_approved	CHEMBL269732	CC BY-SA 3.0	2026-09-25	804.03	4.639	3	12	178.36	7	57	126	4	0.773	0	2	0	chembl_approved:CHEMBL3989887
screen	DSLZVSRJTYRBFB-LLEIAEIESA-N	O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O	chembl_approved	CHEMBL3989844	CC BY-SA 3.0	2026-09-25	210.14	-3.401	6	6	155.52	5	14	24	0	0.667	0	1	0	
screen	UAUIUKWPKRJZJV-QPLHLKROSA-N	Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1	chembl_approved	CHEMBL3391662	CC BY-SA 3.0	2026-09-25	765.89	3.637	3	10	189.65	7	55	98	8	0.425	0	1	0	
screen	BQSTXYPXJZXZNU-ZEOIZOQSSA-N	CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OC(=O)c2ccccc2)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O	chembl_phase2	CHEMBL6068055	CC BY-SA 3.0	2026-09-25	694.91	2.84	4	12	158.46	6	49	111	3	0.784	0	2	0	
screen	CIDUJQMULVCIBT-MQDUPKMGSA-N	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O	chembl_approved	CHEMBL1572	CC BY-SA 3.0	2026-09-25	475.59	-3.201	8	12	199.73	8	33	74	3	0.905	0	2	0	
screen	LZPZPHGJDAGEJZ-AKAIJSEGSA-N	CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1	chembl_approved	CHEMBL317052	CC BY-SA 3.0	2026-09-25	390.36	-2.435	5	10	186.46	4	28	46	4	0.4	0	0	0	chembl_approved:CHEMBL3989695
screen	RZZPDXZPRHQOCG-OJAKKHQRSA-M	C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	chembl_phase3	CHEMBL1256994	CC BY-SA 3.0	2026-09-25	487.32	-2.862	3	13	218.55	10	31	56	2	0.714	0	1	0	
screen	QNAYBMKLOCPYGJ-REOHCLBHSA-N	C[C@H](N)C(=O)O	chembl_phase3	CHEMBL279597	CC BY-SA 3.0	2026-09-25	89.09	-0.582	2	2	63.32	1	6	13	0	0.667	0	0	1	
screen	OPZKBPQVWDSATI-KHPPLWFESA-N	CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1	chembl_phase2	CHEMBL76903	CC BY-SA 3.0	2026-09-25	417.63	7.055	2	3	58.56	18	30	73	1	0.654	0	1	0	
screen	KPQQGHGDBBJGFA-QNGWXLTQSA-N	CS[C@@]1(C(=O)Nc2ccc3[nH]nc(-c4ccc(OC(C)C)nc4)c3c2)CCN(CC(=O)N2CC=C(c3ccc(-c4ncn(C)n4)cc3)CC2)C1	chembl_phase1	CHEMBL4213970	CC BY-SA 3.0	2026-09-25	691.86	5.27	2	9	134.16	10	50	91	7	0.351	0	2	0	
screen	AMMYEZPDRKXESR-CEJYENBDSA-N	Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)[C@@H](NC(=O)[C@H](OC(=O)[C@@H](C)N)c4ccccc4)[C@H]3SC2)s1	chembl_phase2	CHEMBL2304040	CC BY-SA 3.0	2026-09-25	661.74	1.822	2	15	197.16	11	44	71	5	0.37	0	2	0	
screen	JGDXFQORBMPJGR-YUMQZZPRSA-N	C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O	chembl_phase2	CHEMBL3247378	CC BY-SA 3.0	2026-09-25	411.31	-1.152	5	6	158.82	11	23	45	0	0.667	0	0	0	
screen	AXRYRYVKAWYZBR-GASGPIRDSA-N	COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C	chembl_approved	CHEMBL1163	CC BY-SA 3.0	2026-09-25	704.87	4.212	5	9	171.22	14	51	103	3	0.447	0	1	0	chembl_approved:CHEMBL1200678
screen	QXLPXWSKPNOQLE-UHFFFAOYSA-N	C#CC(C)(O)CC	chembl_phase2	CHEMBL501613	CC BY-SA 3.0	2026-09-25	98.14	0.781	1	1	20.23	1	7	17	0	0.667	0	0	1	
screen	PYWYBTRACMRUQV-UHFFFAOYSA-N	COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2	chembl_phase2	CHEMBL1557889	CC BY-SA 3.0	2026-09-25	712.84	6.198	0	10	106.51	17	52	100	5	0.366	0	2	0	
screen	CAVZBWFUMSXZFB-LJWNLINESA-N	CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	chembl_phase2	CHEMBL3187384	CC BY-SA 3.0	2026-09-25	710.85	2.404	7	8	221.81	19	50	96	3	0.429	0	2	0	
screen	YFSNREBZTKMFEB-DHGHKPCRSA-N	C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC[C@@](CF)(C(=O)O)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	chembl_phase1	CHEMBL5314575	CC BY-SA 3.0	2026-09-25	727.08	8.404	2	5	86.71	8	51	118	7	0.837	0	2	0	chembl_phase2:CHEMBL5201510
screen	VGEXRDWWPSGZDH-UHFFFAOYSA-N	CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1	chembl_phase2	CHEMBL1938400	CC BY-SA 3.0	2026-09-25	700.29	7.796	4	8	129.6	10	48	82	6	0.2	0	2	0	
screen	AXFGWXLCWCNPHP-UHFFFAOYSA-N	COCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCOC)CC(=O)O)CC(=O)O	chembl_phase2	CHEMBL1615772	CC BY-SA 3.0	2026-09-25	507.54	-3.329	5	10	198.28	22	35	72	0	0.75	0	1	0	
screen	NQGKNAVUMAHSQN-KDRPOVOJSA-N	Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(C#CCOC3CCN(C[C@H]4CC[C@H](n5cc(NC(=O)c6cnn7ccc(N8C[C@H]9C[C@@H]8CO9)nc67)c(C(F)F)n5)CC4)CC3)c21	chembl_phase1	CHEMBL5569030	CC BY-SA 3.0	2026-09-25	865.94	3.988	2	11	175.15	10	63	112	10	0.523	0	2	0	
screen	JCQLYHFGKNRPGE-FCVZTGTOSA-N	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	chembl_approved	CHEMBL296306	CC BY-SA 3.0	2026-09-25	342.3	-5.396	8	11	189.53	5	23	45	2	1.0	0	2	0	
screen	IZLOSIXADNUSCM-ZWYZQBDTSA-N	O=C(O)CC[C@H](NP(=O)(O)OCCC[C@H](NC(=O)CC[C@H](NC(=O)CCCCCNC(=O)c1ccc([18F])cc1)C(=O)O)C(=O)O)C(=O)O	chembl_phase2	CHEMBL5314445	CC BY-SA 3.0	2026-09-25	705.62	0.84	9	9	295.06	25	48	88	1	0.536	0	2	0	
screen	TUOSYWCFRFNJBS-BHVANESWSA-N	CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1	chembl_phase2	CHEMBL410414	CC BY-SA 3.0	2026-09-25	674.72	8.246	2	3	83.44	9	50	83	6	0.125	0	2	0	
screen	DIRJDIBCAHCCFL-AQFAATAFSA-N	CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCN(C(=N)NC(=N)N)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12	chembl_phase2	CHEMBL2008915	CC BY-SA 3.0	2026-09-25	626.67	-1.591	10	12	259.86	4	45	83	5	0.483	0	3	0	
screen	LYMICVBGNUEHGE-FUQPUAIBSA-N	CO[C@@H]1[C@H](OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O	chembl_phase2	CHEMBL1084430	CC BY-SA 3.0	2026-09-25	587.51	-1.048	5	14	228.16	9	39	65	5	0.55	0	2	0	
screen	FYPMFJGVHOHGLL-UHFFFAOYSA-N	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	chembl_approved	CHEMBL608	CC BY-SA 3.0	2026-09-25	516.86	9.908	2	4	40.46	4	35	83	2	0.613	0	2	0	
screen	FGBGXESDYFKUFX-UHFFFAOYSA-N	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OCC(=O)O)c(C(C)(C)C)c1	chembl_phase2	CHEMBL2104958	CC BY-SA 3.0	2026-09-25	574.89	9.666	2	5	66.76	7	39	89	2	0.606	0	2	0	
screen	JPIJQSOTBSSVTP-STHAYSLISA-N	O=C(O)[C@H](O)[C@@H](O)CO	chembl_phase2	CHEMBL2152047	CC BY-SA 3.0	2026-09-25	136.1	-2.215	4	4	97.99	3	9	17	0	0.75	0	0	0	
screen	WCKFMTGGCBJGEZ-GLQQXDFUSA-N	CCC(=O)OC[C@]1(O)O[C@H]([C@H]2C[C@H](C)[C@H]([C@]3(C)CC[C@H]([C@]4(C)CC[C@]5(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC(=O)CC)[C@H](C)C(=O)O)O5)O4)O3)O2)[C@@H](C)C[C@H]1C	chembl_phase2	CHEMBL2110869	CC BY-SA 3.0	2026-09-25	754.96	5.151	3	12	176.51	12	53	119	5	0.925	0	3	0	
screen	QMVPQBFHUJZJCS-NTKFZFFISA-N	O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO	chembl_phase3	CHEMBL435191	CC BY-SA 3.0	2026-09-25	608.56	-0.734	10	12	241.2	6	44	72	7	0.31	0	3	0	
screen	HFZITXBUTWITPT-YWVKMMECSA-N	Cn1cc[n+](C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1	chembl_approved	CHEMBL4458276	CC BY-SA 3.0	2026-09-25	314.32	-3.428	0	6	116.28	3	21	35	3	0.636	0	0	0	
screen	URWAJWIAIPFPJE-YFMIWBNJSA-N	CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O	chembl_phase3	CHEMBL221886	CC BY-SA 3.0	2026-09-25	447.53	-3.851	8	12	213.72	6	31	68	3	0.895	0	2	0	
screen	LCFWOFKPFDWYLR-CEFNRUSXSA-N	Cc1c(C)c2c(c(C)c1OCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	chembl_phase1	CHEMBL2152999	CC BY-SA 3.0	2026-09-25	488.75	8.598	1	3	55.76	15	35	87	2	0.774	0	1	0	
screen	HUIKCRXUQCSUJS-ZLRZYOKSSA-N	CC(O)(P(=O)(O)O)P(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O	chembl_phase1	CHEMBL4802143	CC BY-SA 3.0	2026-09-25	511.21	-2.393	8	12	281.42	8	31	51	2	0.636	0	3	0	
screen	LYPFDBRUNKHDGX-UHFFFAOYSA-N	Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1	chembl_approved	CHEMBL500576	CC BY-SA 3.0	2026-09-25	680.76	9.761	6	6	138.28	4	52	84	9	0.045	0	3	0	
screen	HPTPDBYCFHFWJG-CWTKIQHKSA-N	CN1CCN([C@@H]2CCCN(c3cnc(C(N)=O)c(Nc4ccc(C5CCN(CC6CCN(c7ccc(C(=O)N[C@H]8CCC(=O)NC8=O)nc7)CC6)CC5)cc4)n3)C2)C1=O	chembl_phase1	CHEMBL5558927	CC BY-SA 3.0	2026-09-25	806.97	2.681	4	12	202.33	11	59	113	8	0.524	0	2	0	
screen	SLGIWUWTSWJBQE-VLCCYYTCSA-N	CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(=O)C3CCCC3)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)C)c4cccs4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C	chembl_phase2	CHEMBL2107372	CC BY-SA 3.0	2026-09-25	896.02	4.672	4	16	230.52	11	63	120	7	0.609	0	2	0	
screen	LCTONWCANYUPML-UHFFFAOYSA-M	CC(=O)C(=O)[O-]	chembl_phase2	CHEMBL181886	CC BY-SA 3.0	2026-09-25	87.05	-1.675	0	3	57.2	1	6	9	0	0.333	0	0	1	
screen	JMPFSEBWVLAJKM-UHFFFAOYSA-N	Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	chembl_phase2	CHEMBL12131	CC BY-SA 3.0	2026-09-25	663.08	7.124	2	3	73.12	4	30	44	3	0.091	0	2	0	
screen	NMDYYWFGPIMTKO-KLCPSUAYSA-N	CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32	chembl_approved	CHEMBL2105629	CC BY-SA 3.0	2026-09-25	816.94	5.079	2	11	133.87	7	59	113	9	0.578	0	3	0	chembl_approved:CHEMBL2110725
screen	NTHXOOBQLCIOLC-UHFFFAOYSA-N	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I	chembl_approved	CHEMBL1200455	CC BY-SA 3.0	2026-09-25	821.14	-1.627	8	9	199.89	12	34	60	1	0.526	0	2	0	
screen	OCFOTEIMZBKQFS-DGMGPCKZSA-N	NCC[C@H](O)CN[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O	chembl_phase2	CHEMBL2304044	CC BY-SA 3.0	2026-09-25	571.63	-7.951	13	17	314.87	11	39	84	3	1.0	0	3	0	
screen	YAVMDSYMZGJNES-UHFFFAOYSA-N	O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc2C=C4)C=C3)cc1	chembl_phase1	CHEMBL1207607	CC BY-SA 3.0	2026-09-25	935.01	8.31	6	10	274.84	8	64	94	9	0.0	0	3	0	
screen	HIZOPJQOPKRKFM-UHFFFAOYSA-N	O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1	chembl_phase2	CHEMBL272342	CC BY-SA 3.0	2026-09-25	746.16	9.775	2	3	88.4	14	50	85	6	0.175	0	2	0	
screen	PWAUCHMQEXVFJR-PMAPCBKXSA-N	Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1	chembl_approved	CHEMBL1201204	CC BY-SA 3.0	2026-09-25	612.65	0.327	5	12	212.76	9	42	66	5	0.28	0	2	0	
screen	BVAZQCUMNICBAQ-PZHYSIFUSA-N	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C	chembl_approved	CHEMBL3039514	CC BY-SA 3.0	2026-09-25	882.03	8.116	4	9	188.8	11	65	120	9	0.388	0	2	0	
screen	USUWIEBBBWHKNI-KHIFEHGGSA-M	Cc1cc(-n2nc3c(c2-n2ccn(-c4ccc5c(cnn5C)c4F)c2=O)[C@H](C)N(C(=O)c2cc4cc([C@H]5CCOC(C)(C)C5)ccc4n2[C@@]2(c4noc(=O)[n-]4)C[C@@H]2C)CC3)cc(C)c1F	chembl_phase1	CHEMBL5314577	CC BY-SA 3.0	2026-09-25	881.96	7.071	0	8	154.24	7	65	112	11	0.375	0	2	0	
screen	FWXVGKSWZJEPQI-UHFFFAOYSA-N	C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)n2)cc(C(=O)NCCOCCOCCOC)c1	chembl_phase2	CHEMBL3681949	CC BY-SA 3.0	2026-09-25	839.97	6.878	5	12	200.36	19	60	109	5	0.302	0	3	0	
screen	HBZAZSCNDMDWEU-GNZRQIOVSA-N	CCCCCCN(CCOc1ccc(CCCCNC(=N)NC(=O)c2nc(Cl)c(N)nc2N)cc1)C[C@H](O)C(O)[C@H](O)[C@H](O)CO	chembl_phase2	CHEMBL5095031	CC BY-SA 3.0	2026-09-25	669.22	0.268	10	13	256.42	21	46	95	2	0.6	0	3	0	
screen	TVZGACDUOSZQKY-LBPRGKRZSA-L	Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)cnc2n1	chembl_phase2	CHEMBL2104643	CC BY-SA 3.0	2026-09-25	438.4	-2.425	4	12	224.99	9	32	50	3	0.211	0	1	0	
screen	ZEFUFVWPRPISAD-FLUPTLLOSA-N	NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](NC(CO)CO)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O	chembl_phase2	CHEMBL4594229	CC BY-SA 3.0	2026-09-25	557.6	-8.341	13	17	314.87	10	38	81	3	1.0	0	3	0	
screen	RLGQACBPNDBWTB-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC[N+](C)(C)C	chembl_phase2	CHEMBL307346	CC BY-SA 3.0	2026-09-25	284.55	6.174	0	0	0.0	15	20	62	0	1.0	0	1	0	chembl_phase2:CHEMBL1183605
screen	XOEUHCONYHZURQ-HNUBZJOYSA-N	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	chembl_phase2	CHEMBL2106403	CC BY-SA 3.0	2026-09-25	751.93	1.878	5	14	193.91	7	52	118	3	0.946	0	2	0	
screen	XEDHVZKDSYZQBF-UHFFFAOYSA-N	CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1	chembl_approved	CHEMBL3039520	CC BY-SA 3.0	2026-09-25	377.37	3.276	1	4	62.3	4	27	45	3	0.316	0	0	0	chembl_approved:CHEMBL3039526
screen	ZDIGNSYAACHWNL-HNNXBMFYSA-N	CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1	chembl_approved	CHEMBL1200638	CC BY-SA 3.0	2026-09-25	319.25	3.928	0	2	16.13	5	19	38	2	0.312	0	0	0	chembl_approved:CHEMBL1201287
